id,name,resource_state
3626768,"Montée Pie IX",3
5542714,"Pie IX- De Rouen DH",3
7951035,"5e avenue",3
5020154,"Descente Armand Frappier",3
1374587,"Chabot - Upper - Southbound",3
9643923,"Montée De Lorimier - Masson à Rosemont",3
2437203,"15e Av Climb",3
7611998,"Work to Home",3
7611987,"Home to Work",3
1903871,"Bld Des Prairies - Westbound - One bridge to the other",3
5136460,"Legendre & Louvain",3
5136313,"Louvain & Legendre",3
2640846,"8 Avenue - Molson",3
8286531,"p'tit québec sprint",3
4294874,"Tour de l'Île 2013 50km",3
4298436,"Avenue Pierre-de Coubertin Climb",3
9495695,"Fernand-Lafontaine",3
10066275,"Fernand Lafontaine - Adoncour to JPVincent",3
7373419,"Chemin du Parc Michel-Chartrain",3
9908033,"J-P-V_straight",3
7364395,"Parc des Prairies",3
7307452,"Pont Viaux vers Laval par Piste cyclable",3
1903903,"Christophe-Colomb - North cycling path - Southbound",3
2640859,"D'Iberville - Papineau",3
2367472,"D'Iberville - St Zotique (South)",3
8496950,"Rue Bélanger O. (13e/Louis Hémon)",3
4005996,"Rosemont: Bourbonnière / De Lorimier",3
7037134,"Masson (St-Michel @ Pie IX)",3
1506998,"Masson - Eastbound",3
10019224,"Parc Linéaire Longue-Pointe (Théodore à Bennett)",3
2931157,"Boulevard Fernand Lafontaine Climb",3
3875909,"Bridge to Metro Concorde",3
2367478,"D'Iberville - 16 Avenue (East)",3
4005988,"Bourbonnière: Hochelaga / Rosemont",3
9603283,"Disembark",3
10003097,"Dagenais Ouest vers l'Est",3
7928540,"Break Run 1/4",3
4734630,"Parc Stanley + Millen",3
5021016,"Somerville E-O",3
8496940,"13e Av. Sud (Jean-Talon/Bélanger)",3
2405677,"Hola Pie-IX",3
3873404,"Parc olympique - viaduc Sherbrooke",3
10056227,"St-Clément sprint (Hochelaga à Ontario)",3
3919537,"Marie-Victorin aller",3
7194792,"Faux plat vers base de plein air",3
5136289,"Mgr Henri Fleury N-S",3
4564490,"Christophe Colomb (Henri/40) Sud",3
4562788,"Christophe Colomb (40/Henri) Nord",3
4070238,"Saint-Michel Environmental Complex Straight Line (North)",3
4070257,"Saint-Michel Environmental Complex Straight Line (South)",3
7787240,"Beaubien St-Michel@Pie-IX",3
2230804,"Parcours du Cerf, Jacques-Cartier Ouest",3
5020921,"Parc Gouin O-E",3
5136247,"Sprint du parc Olympia N-S",3
9284216,"Chicanes dans le sud",3
5020826,"Somerville O-E",3
4525059,"Pie-IX - Dickson",3
7928565,"Break Run 4/4",3
2350865,"Saint-Michel Environmental Complex",3
2470100,"Emile Journault - Henri Gauthier (North)",3
2470089,"Emile Journault - Henri Gauthier (South)",3
10128189,"9ème @ 6ème",3
10128157,"Pie IX @ 16ème",3
7918578,"Parc maisonneuve (côté ouest seul)",3
3272144,"Sherbrooke(pie-IX/Viau)",3
1648431,"Viau - SherLaga",3
9612402,"Ste-Rose - magellan/frenette",3
8496931,"Rue Jean-Talon O. (Pie-IX/13e Av.)",3
4242368,"Pix IX Sprint",3
4447373,"Montee stade Saputo",3
3992641,"Avenue Climb",3
3746541,"Parc Tohu- Section Nord-Est",3
7213580,"Demi Parc",3
9500419,"Tohu Park east side (south)",3
9733862,"Tohu Park east side (north)",3
8496920,"23e Av. Sud (Villeray/Jean-Talon)",3
7037129,"Rosemont Up (Viau to Pie IX)",3
5084549,"Viau_Rosement@Sherbrooke",3
7708544,"Disckson-Coubertin-Marseille to Viau",3
3919524,"Marie-Victorin retour",3
7155634,"Montée rue Léger",3
1940251,"Papineau à Pont Viau",3
1544492,"Pont viau à Papineau",3
8496914,"Rue Villeray O. (Rue des Gênes/ 23e)",3
7787245,"Beaubien Pie-IX@Viau",3
8094182,"Montée Assomption/Viau",3
3939568,"Charland - 9 avenue",3
7978902,"Mini Sprint Down CC ",3
3939590,"9 avenue South",3
6875169,"jarry st-michel>pie-ix",3
9293143,"Viau to Pie IX",3
7708520,"Marseille (a partir de Viau)",3
8301305,"Edith from Labelle to Justin",3
5639753,"Rue de Périgueux Climb",3
2366815,"Montée "Berge de la Rive"",3
4564473,"Christophe Colomb (Henri/Louvain) Sud",3
9444895,"17e Ave (Pie IX - Jarry)",3
7281284,"Sherbrooke-pieiX",3
9413273,"Piste cyclabe corbusier à Salaberry",3
9293110,"Viau au Parc",3
3738650,"St-Michel- Jarry @ Industriel",3
9441129,"Dickson à Haig",3
4437967,"Mini climb",3
5191837,"Pont Papineau Sud",3
7037143,"Rosemont down (Viau @ Lacordaire)",3
8549723,"Dickson Downhill",3
3683259,"Fleury @ Jarry",3
5525688,"Rue de Nouë Climb",3
7526046,"Dickson - Des Futailles",3
7213616,"Rosemont down (Lacordaire to Quesne)",3
7666768,"Sprint Gabriel",3
10066267,"Industriel - Mortagne to Louis-J Lafortune",3
7168883,"Rosemont up (Carignan to Viau)",3
5526450,"Monter René-Lévesque",3
7625984,"Télégraphe du Badger",3
5717172,"Autoroute Laval Ouest Climb",3
9395786,"Montée Théorêt - Descente",3
2405675,"Down Rosemont",3
2405679,"Langelier Hey",3
1254443,"Berlier",3
4301920,"Piste cyclable Souligny - vers l'est",3
3019389,"Rue Du Boisé Climb",3
5542627,"St-Francois d'Assise cemetery",3
8293246,"Sprint courbe Hochelaga",3
9315577,"Souligny short east side",3
4587930,"Overpass Aut13 - Ste Eustache vers Boisbriand",3
9884565,"Dagenais O-E (Ross_Le Corb)",3
1702733,"Dagenais Sprint",3
4538563,"Départ Rossignol-Michelin",3
4541166,"Fin Rossignol-Michelin",3
4904415,"Jean-Talon est ...GO!",3
5679710,"Mortagne- Ampère-Montarville",3
10114858,"p'tit Chicot",3
7871533,"Parc de la Visitation rue de Bruchési vers l'est",3
7871551,"Parc de la Visitation vers l'ouest jusqu'à Bruchési",3
9612155,"Parc de la visitation est - entrée Bruchési",3
1374618,"Lacordaire Overpass - Northbound",3
1374613,"Lacordaire Overpass - Northbound",3
2606243,"Rue Lavoisier Climb",3
7570000,"Piste 132 to Samuel de Champlain / Thomas Pépin",3
5111846,"cote corbeil punch",3
10114871,"Domaine",3
9883305,"Dagenais O-E (Le Corb_Industr)",3
7706686,"St-Martin O-E",3
8383176,"Sprint St-Elzéar W",3
4234817,"Tracy-Blois-Autoroute 19",3
10114875,"Vers 25e",3
7933507,"Francis-Hughes/Dagenais-St-Elzéar",3
7930359,"Francis-Hughes/St-Elzéar-Dagenais",3
9539258,"Boulevard Louis-H.La Fontaine Sprint Sud",3
7506077,"Rossignol S-N",3
7051676,"Delorme / le Royer",3
3677898,"Haut-Anjou/Metro Radisson",3
3908145,"Boul. d'Auteuil",3
8327390,"Descente des Ormeaux (Sherbrooke/Hochelaga)",3
2401543,"Get the light! - Lacordaire strech (Henri-bou@Des prairies)",3
5884712,"CX 1st Climb",3
2401513,"Lacordaire strech (couture@Henri-Bou)",3
9789399,"Rue Jacques Cartier",3
9612162,"Parc Aimé-Léonard - est",3
10114762,"Boucle George V",3
7575004,"St-Martin crèmerie Pineault direction Ouest",3
7575089,"St-Martin crèmerie Pineault direction Est",3
2561102,"Rue des Patriotes",3
5103278,"Pointe Est via Sainte-Marie",3
9249582,"Chatillon a Bellerose",3
9980652,"Bellerose_a_Chatillon_Nord",3
5436506,"Côte de l'église",3
4539176,"sprint bosse Lévesque",3
1966977,"Gouin_StGertrude@Lacordaire",3
1966945,"Gouin_Lacordaire@StGertrude",3
8151857,"Fort st louis Sprint est",3
9651718,"René-Laennec Dagenais a Bellerose",3
4305459,"Sprint blvd Lévesque",3
7137679,"Bridge Sprint to Rosemere",3
7137651,"Bridge Sprint to Ste Rose",3
1488334,"Montée St-François to JailHouse",3
7518630,"Prison break (Climb) Jail to Bellevue",3
2277371,"Spiro's hill",3
8496851,"Boulevard des Sciences (Innovation/Ray Lawson)",3
10114843,"Vers chemin du grand st-charles",3
10086973,"Thibault_a_BelleRose_via_OlivierChauvreau",3
7220371,"A25 - HenriBourassa à Maurice Duplessis",3
8327766,"rue St-Augustin - montee Villeneuve",3
10105694,"Pont Marius Dufresne jusqu'à gran' côte",3
4665578,"Hydro towards Bellerose",3
8996699,"Piste Cyclable Laval Nord Clôture à Hydro",3
10087008,"Thibault_a_Bellerose_via_RouteVerte",3
9734107,"Leger Langelier to Lacordaire",3
1216650,"",3
5187950,"Rouge @ OLCO",3
1354968,"Côte Laval Est",3
7904513,"Ray Lawson to Roi René",3
1924991,"George V - Rue Richard",3
2804365,"Rue richard - George V",3
8144763,"Montée Piste Cyclable Ste-Rose à Poste Hydro",3
10020699,"Thibault_a_PrinceRupert",3
10086967,"PrinceRupert_a_Thibault",3
10035725,"Lausanne_a_Pascal",3
9733833,"Leger 25 to Lacordaire",3
7481419,"Boutille-moi ça dans face.",3
10114888,"Montée côte nord",3
2272505,"Rue General Vanier, Boucherville",3
2936255,"Rosemere TT Cyclocross Part 3!",3
7797964,"Florian Punch",3
3879097,"Grande-Allé vers le Sud",3
7931272,"Couture TT",3
7771263,"Cedar vers Northcote",3
4129567,"Rue Saint Pierre via de la Riviere",3
4358679,"Montée des Lacasse Drag Strip",3
9563919,"Chemin de ferme le long de la 335",3
7039920,"Rosemere Blvd West",3
5716543,"Boulevard Rosemère",3
10114837,"Début blvd grande allée",3
9284012,"Rose Alma Reverse",3
10114904,"little flat punch",3
9229294,"Monte Viewberg",3
7130526,"Up the Steps",3
2936225,"Rosemere TT Cyclocross Part 2",3
9375311,"ST-Jean Baptiste UP!!",3
7585486,"st-louis montée",3
8168053,"R-A robert/Du Domaine vers Ouest",3
7130519,"Lorraine Quick Climb",3
7544690,"Boul Rosemere-Montée Lessage",3
3900272,"Roland-Durand vers Ouest",3
3605978,"Petit Roland-Durand",3
8096505,"Roland Durand - Rosemere Blvd on Grand Cote",3
2660352,"L'autre petit bout",3
4428284,"Côte Ste-Thérese 117",3
5110949,"Côte la crique",3
2738163,"Rosemere Warm Up",3
2598279,"640 par Roland-Durand",3
3949048,"640 Eastbound Trail TT",3
8367713,"Montee Lesage (640 - Roland Durand)",3
3916289,"Roland-Durand vers Est",3
3965269,"Boul. Rolland Durand",3
2797751,"Grand côte",3
4837508,"Mtée St-François",3
1384653,"Rang du Bas-Saint-François",3
9579137,"Rang du Bas St-François vers l'ouest",3
7904492,"Rudolphe-Forget to Henri-Bourassa",3
9632139,"SJB Henri à Sherbrooke",3
7071164,"Montigny",3
4456119,"Côte du ruisseau",3
9932907,"Cote Joutel",3
5719752,"Descente Boulevard de la Renaissance court section",3
1400779,"Côte Renaissance",3
2319615,"Côte Renaissance part II",3
5191155,"Lesage/Roland-Durand",3
5684284,"Des Laurentides Sprint",3
7733593,"Des Laurentides Sprint Sud",3
7404537,"Monté Rodolphe-Forget",3
9996446,"Ca pue",3
4966806,"Leduc street",3
4966816,"Pine street",3
9102671,"Hemlock Hill Climb",3
7668299,"Côtes sur Rue de Joutel",3
7439453,"Monté Marcel Giguère",3
9147218,"Roland Durand 2KM ",3
4461966,"Promenade de Lorraine",3
7185872,"Springhill - de Gaulle",3
2936195,"Rosemere TT Cyclocross Part 1",3
2936161,"Sacre-Coeur TT Cross",3
8214513,"Des Laurentides Nord/Sellier à Papineau",3
4599187,"Montée Mille-iles/des-perron",3
8911031,"R4, difficile - Winter",3
2739416,"Blv du Domaine Downhill Sprint",3
2437246,"Route 19 - Des-Perron à des Milles-ïles",3
2224868,"Avenue Roger-Lortie",3
2920035,"roger-lortie ",3
9649257,"Sprint du Boulevard des Mille îles O",3
7345644,"55e Av Descent (Maurice Duplessis - Gouin E)",3
1446258,"Cote Blvd des chateaux",3
4488646,"Domaine vert paved road ",3
7668284,"Cote Renaissance - Oudart a Gatineau",3
5719730,"Descente Boulevard de la Renaissance",3
7649595,"Descente Boul. des Chateaux",3
5550700,"Côte Boul. des châteaux",3
10081688,"Farmer (Sprint)",3
4247279,"Domaine Vert/chalet vers Est",3
9910815,"Golf Le Diamant",3
9974858,"LA 13",3
7733583,"Pont David - Dir. Sud",3
7555547,"Loop Grand Coteaux",3
3272225,"De Gaulle court section",3
8190804,"Saverne Burn",3
7922575,"Épinette",3
4614332,"Varenne Cycling Path North",3
8444243,"Varennes-Boucherville",3
10105807,"St-Louis le Seigneur 2 km Nord",3
10131867,"FontaineBleau (horaire) 4 laps",3
7555545,"Arrière Chemin Bayon",3
7930945,"qoto stretch",3
1551162,"de Gaulle",3
9582958,"Perras, la montée",3
2644188,"Fontainebleau/Côte Saint Louis",3
7922565,"Lorraine - Ligne droite",3
7930976,"owl stretch",3
2026357,"Bois-des-Filion- terrebonne-Laval",3
5259198,"Saint Louis E to Seigneurie E",3
5000698,"Finale Sprint to Cote Saint-Louis E",3
2926053,"Le bois du Golf de Fontainebleau",3
2599730,"Boul. Vignory/de Gaulle",3
9910798,"Michèle Bohec Nord",3
2593383,"Sentier Fontainebleau",3
2593418,"Sentier Fontainebleau (retour)",3
2576800,"Michel-Bohec",3
4006503,"335/640 vers le nord",3
8292832,"Varennes IGA - St-Anne.",3
1596097,"335/640",3
9519355,"DeGaule en Haut",3
7984103,"33e to Urbanova",3
2595034,"Nouvelle route blainville",3
2595041,"Retour nouvelle route blainville",3
7049700,"Sprint Chambery - Paul Albert",3
10004117,"1 km sprint blv. celleron",3
2901191,"col du chenil",3
9974281,"Celeron sprint nord",3
2644194,"Rang Saint François",3
1651134,"Rue Charles vers l'ouest",3
1651141,"Rue Charles vers l'est",3
8275127,"Mille-Îles overpass de la 25",3
7397960,"Aut 25 vieux pont.",3
7719834,"céloron part 2",3
2741482,"Parc indus. Bois des fillions",3
9269816,"Boul. ind. nord (BDF/Terr) ",3
9269759,"Boul. ind. sud (Terr/BDF)",3
3968311,"Rue Sherbrooke Est Climb",3
7871407,"Montée du moulin nord",3
2915645," montée du moulin",3
4646614,"Chemin Victor TT (no drafting !)",3
4157512,"sprint victor ;)",3
7252440,"Urbanova",3
2651835,"Trans-Terrebonne(secteur BDF)",3
8229335,"Côte Saint Louis Est entre Paul Albert et Montée Gagnon",3
8202016,"Urbanova De 344 à 640",3
4624939,"Sprint de 2k Bel Asphalte Est",3
7651648,"St-Antoine ",3
7321555,"300m Sprint Léveillé",3
8868514,"Léveillé Sud",3
9561174,"route fermée aéroport mirabel",3
9561186,"route fermée aéroport mirabel sud",3
8535417,"Laurier vers le Sud",3
7719805,"Charles - Céloron",3
7676725,"Blvd Céloron - Rue Charles",3
10111033,"Boucle Crit. Terrebonne (Credit - S. Roy)",3
10111074,"Boucle Crit. Terrebonne (Credit - S. Roy) - Sens Inverse",3
9335672,"Grande-Allée Terroir/Nationale",3
4533520,"Trans-Terrebonne Expert (Plaisance vers Ouest)",3
9656562,"Milieu de la trans-terrebonne - single track",3
7157792,"Terrebonne singletrack 1",3
4111010,"section bois",3
7169002,"section bois#2",3
2909593,"cote cinema guzzo",3
3789580,"Côte Boisée",3
8103037,"côte 1",3
8102939,"montée 1 et 2",3
4110953,"descente du pont et speed cure",3
4111034,"section 4 bosses jusqu'au bois",3
4107927,"2 ieme montée",3
4110920,"2 ieme montée",3
8102960,"2 ieme cote",3
8165484,"des entreprises - Rona & Rangement+",3
4376495,"montée chemin gascon jusqu'à angora",3
9501228,"640 est Urbanova - court",3
3568651,"Montée du chemin Gascon",3
8765645,"Mtb Trail Nord",3
7548215,"St-Charles long du marais vers est",3
7548220,"Ch St-Charles le long du marais vers ouest",3
4761930,"Victor to Cote St-Pierre",3
4413054,"cote st-pierre to victor ",3
2373954,"Victor - CotSt-Pierre",3
9261613,"TT Rue Charles",3
7654141,"TT boul de la piniere",3
4508431,"Trans-Terrebonne (Passerelle/Golf vers Ouest)",3
9290204,"117 AUT50-Cote St-Pierre",3
4022761,"Terrebonne_Montée_1",3
9710366,"cdvm clm club ride",3
9422723,"Comptois de Léveillé à Valiquette",3
10075985,"boucle masson, esplanade, piste cyclable, boul. mascouche et av. de l'étang",3
10484796,"retour magasin ",3
10548512,"20/20",3
10941309,"Rivelaine ",3
10919095,"loop donquichotte boul pincourt ",3
10941306,"Virginie roy ",3
10713862,"Principale (Marie-Victorin/132)",3
11082421,"Bridge ste anne ",3
10151220,"104 en sortant de La Prairie (Edouard VII à St Raphael)",3
10227177,"J'aime les viaducs (Sud : St-jean / 30)",3
10218339,"Ch. Saint-Jean overpass - Hwy 30",3
10414726,"Abbott lap east (w/ short cut)",3
10414759,"Abbott lap - football field",3
10861901,"20% slope",3
10213855,"Arboretum Path",3
10492018,"Woodland South",3
10150433,"Parc René Lévesque vers l'Est avec le virage en"S"",3
10150413,"Parc René Lévesque tour",3
10567158,"Matte ( on road from Taschereau to Illinois )",3
10640716,"WAC2015 CX Course",3
10220251,"Taschereau - Matte to Prairie ",3
11040144,"Beer Can north",3
10263987,"SPRINT!",3
10196312,"sprint échauffement ",3
10173795,"Triathlon Verdun 2015 bike lap",3
10765024,"Robin HOUF!",3
10140370,"Lachine : Sprint Final",3
8407598,"Aurora climb",3
10682735,"San Francisco - Rivard to Pelletier",3
10634195,"Uphill Snakepath",3
10258109,"Taschereau - Rome to Napoleon",3
10989287,"Tour trigonometrique Cap St-Jacques",3
10634315,"Speedy Brunswick",3
10481129,"Mo West Station Sprint",3
10682782,"San Francisco - Rome to Pelletier",3
10682741,"San Francisco - Pelletier to Rome",3
10164821,"Saint-Louis to du Souvenir",3
10254192,"De l'Eglise - Verendrye St-Patrick",3
10563307,"Milan over A10",3
10440098,"Rue de Terrebonne O. (Benny / Cavendish)",3
10949528,"Boul. Cavendish S. (Somerled / Sherbrooke)",3
10376881,"Boul. Cavendish N. (Terrebonne / Fielding)",3
10440100,"Boul. Cavendish N. (Terrebonne / Somerled)",3
10458486,"Canal Lachine E. (Terrasse St-Ambroise / St-Rémi)",3
10119672,"Chemin du golf au Sationnement Bell",3
10137735,"Sprint Milan-Brodway/G-A",3
10422280,"StAnneTillHugo",3
10496930,"The Turn",3
10007029,"Rue d'Argenson N. (Centre / St-Patrick)",3
4946511,"Willow Avenue Climb",3
10447169,"Henri-Duhamel",3
10209470,"Butler Eastbound",3
11115994,"Boul. Taschereau - D'Auteuil @ MEC",3
10151449,"Techno Park St-Laurent, Big 8 Loop",3
10496962,"MDL stop-to-stop",3
10675898,"Rue Finchley S. (Ferncroft / Croissant Merton)",3
10440110,"Rue Dufferin S. (Ellerdale / Parc Dufferin)",3
10567902,"Montée Oka - Est - Arrivée au stop",3
10922503,"Regent - gentil - ti-cul "come on, sprint"",3
10176916,"ile Bizard counter clock safe",3
10855478,"Piste cyclable SunnyBrooke vers Spring Garden (E-O)",3
10498438,"Straight from the lake!",3
5475683,"Belvedere downhill to Cote-des-Neiges",3
11078605,"Pont Victoria pour les braves et téméraires ",3
10137783,"Sprint Parc de la Cité sur G-B",3
10501210,"Cavendish Bump",3
10922617,"Edison "sprint" - R'garde pas les maisons",3
10632460,"Speed Regis-Sunnybrooke",3
10922475,"Aucun Soucy vers l'Est",3
10922481,"Pourquoi se faire du Soucy vers l'Ouest?",3
10012158,"La "côte" du CGV",3
10164803,"Brabant to Douglas",3
10164771,"Aldo to Henri-Bourassa",3
11116004,"Grande Allée - Lamarre @ Montcalm",3
10870684,"Sentier Velo Bois-Francs Direction Est",3
10246713,"Chevremont stretch",3
4221918,"Ch. De La Rampe up & down",3
10922464,"Blvd Gareau - Kimber à Caisse Pop Pop Pop!!!",3
10367254,"Big Dipper",3
10236639,"Thimens-Road-Bumbs",3
10836916,"Sentier velo Bois-Francs Direction Ouest",3
10541267,"Bois-de-Liesse (Douglas Floreani to Gouin)",3
9903654,"Pavés de la rue De la Commune",3
10273654,"Papineau - Nobert to Ste-Hélène",3
9361082,"Curve 3 UP",3
11116030,"St-Georges-Tiffin - Jeanette @ Desaulniers",3
10477725,"Full ♫ Vauquelin s'en va t'en guerre ♫",3
10268168,"Cavendish sprint part 1",3
8056642,"Chemin Olmsted TT",3
9872688,"Chemin de la Côte-Sainte-Catherine, Parc Beaubien, Est",3
9378285,"De l'avenue du Parc jusqu'aux escaliers",3
7204881,"ch1de4",3
10273641,"Lasalle - Ste-Foy to Nobert",3
10922448,"On "braque" et on "sprint" - Les collèges",3
10818767,"Marécage Oka allez-retour",3
10635696,"Desaulniers - De Sainte-Hélène à Lafayette",3
10627794,"descente-pont-vers-ile",3
10649810,"Toupin - Gouin à H-B",3
10504821,"TMR Long",3
10347320,"Carrousel de Laird (3 tours)",3
9888661,"Rue Aracde O. (St-Laurent / Clark)",3
11096763,"Rue Front ",3
9834494,"Blvd. Saint-Laurent N. (Arcade / Bellechasse)",3
10028849,"Champlain (Ontario to Sherbrooke)",3
10771523,"SQ Sprint",3
10627778,"longueuil",3
10165452,"Mur de Bretagne",3
1844097,"Faux-Plat Rachel",3
10273613,"Cartier Up",3
10494967,"STM Sprint",3
10706742,"Rue du Marché Central N. (Legendre / Louvain)",3
10494984,"BERCY SPRINT",3
10141687,"Chemin de la Savane R100 to Clairevue",3
10148891,"Dude like a lady ♫",3
10932225,"Bois-de-Boulogne critérium sprint",3
10431971,"Ontario haute tension",3
10342344,"Rue Rachel O. (Mentana / St-Hubert)",3
10781959,"Chemin d'Oka, 18e à 9e avenue",3
10802743,"Rue Beauharnois E. (St-Urbain / St-Laurent)",3
10802749,"Boul. St-Laurent S. (Beauharnois / Guizot)",3
10502133,"Av. Bdeb",3
10932234,"Je suis le Meilleur et le plus beau",3
10802735,"Rue Beauharnois O. (St-Laurent / St-Urbain)",3
10028865,"Champlain Climb (Sprint)",3
10405904,"Boul. de l'Acadie N. (Côte de Liesse / MEC COOP)",3
10319567,"Avenue Henri-Julien S. (Liège / Villeray)",3
10631223,"Rue de Rouen // Davidson à Frontenac",3
10335375,"Boul. des Prairies Sprint II (Ouest)",3
10509889,"Boul. Crémazie E. (Lajeunesse / Chateaubriand)",3
11018984,"St-Denis au Parc Henri-Julien S-N",3
10788959,"Rue Lajeunesse N. (de Liège / Crémazie)",3
10178310,"Rue Rachel E. (Chambly / André Laudrendeau)",3
10456992,"Shit hole",3
10787952,"Betweenthe2bridges",3
10850509,"Millen (Legendre/Émilie Journault)",3
10922559,"Push-Push-Push!!! Parc Michel Chartrand par l'asphalte.",3
10646899,"Rue Fleury O. (Lajeunesse / St-Urbain)",3
10435594,"La montée Berri",3
10335329,"Boul. des Prairies Sprint V (Est)",3
10310061,"Chemin du Parc Michel-Chartrand [Nord]",3
10435606,"Parc Ahuntsic - La traversée",3
10413486,"Avenue Papineau S. (St-Zotique / Beaubien)",3
10267210,"Parcours du Cerf, Jacques-Cartier (Nord)",3
10165836,"St. Michel Environmental Complex - With Construction Detour - Clockwise",3
10208986,"Louis-Hébert entre Villeray et L.O.",3
10780436,"Hochelaga // Pie-IX à Viau",3
10775149,"Hochelaga // Pie-IX à l'Assomption",3
10823873,"7-8 side park",3
10631277,"Sprint Marseille (Assomption à Viau)",3
10782403,"Grande Cote - Goyer  à 25e",3
10479751,"Blvd Tessier",3
10519471,"Avenue Charland E. (des Prairies / Lille)",3
10533194,"Le Chameau",3
10519468,"Rue des Prairies N. (Champdoré / Charland)",3
10376076,"JJJoubertAVetAP",3
10884495,"Sentier Visitation Partie 1 Ouest-Est",3
10519491,"Rue de Lille S. (Henri-Bourrassa / Prieur)",3
10519474,"Rue Lille N. (Charland / Gouin)",3
10908564,"31 ave Parc Louisiane",3
10589516,"Goyer - 25e avenue",3
10589525,"25e avenue - Goyer",3
10519488,"Boul. Henri-Bourrassa O. (Poncheville / Lille)",3
10258420,"Sprint Viau pyramides",3
10519478,"Boul. Gouin E. (Lille / Poncheville)",3
10279743,"Corbusier St-Elzear - 440",3
10830651,"Grande Cote - 25e à 63e",3
10884532,"Sentier Visitation Ouest-Est",3
10527336,"Bump St-Zotique",3
10379932,"Le chien de Boucherville",3
10585013,"STR CRIT/Sprint BCB",3
10186247,"Barragegatenorthtostop",3
10310073,"La petite butte de Rome",3
10758087,"CX Urbain 2015",3
10584982,"STR CRIT/Champenois Sprint",3
10661399,"CX Bourcherville 2015 Sand Trap",3
10661360,"CX Boucherville Sand Pit",3
10892068,"STR CRIT// WAZO SPRINT",3
10399015,"Sprint Petite-Cote",3
10510499,"Lacombe Loop",3
10691757,"Sittelles Sprint",3
11025517,"Viaduc Montarville/132",3
10776871,"Hill climb CX Laval 2015",3
10287765,"Sprint Arthur-Buies",3
10749480,"Cx Laval 2015",3
10892073,"SRT CRIT// DES PATRIOTES",3
10815688,"Boating Club Xpressway (BCX)",3
10279485,"Dagenais 19 à René-Laennec",3
10449282,"Dagenais 335/Monette",3
10892089,"STR CRIT// BACKSTRAIGHT",3
10884561,"Sentier Montigny Section Marie-Vic Nord-Sud",3
10885072,"Sentier Montigny Section Marie-Vic Sud-Nord",3
10556744,"Henri-Bourassa E. (6e Ave-Boul Ray Lawson)",3
10927066,"Sentier Montigny Section Hopital Nord-Sud",3
10884595,"Sentier Montigny Section Hopital Sud-Nord",3
10291241,"Overpass 15 direction Faubourg",3
10317274,"Rivière aux pins (Lionel-Boulet, 132)",3
10114786,"baptiste industriel tricentenaire",3
10640695,"St-hub",3
11007098,"Garneau's forbidden loop - Clockwise",3
10279257,"Mtée St-Francois court",3
10778471,"PDV_VM14",3
10640705,"Baraka",3
10765248,"Charbonneau",3
10591889,"DMI moitié",3
10679195,"Qoto Crunch",3
11167554,"R2 Fat Bike",3
10431348,"Le nouveau mauricie duplessis vers l'ouest",3
10429502,"Le nouveau Mauricie Duplessis",3
10727357,"PDV_VM04",3
11168080,"VM4 Fatbike vers est",3
10727346,"PDV_5-15",3
11167580,"Piste 15 Ouest Fatbike",3
10429471,"la monté 71e ave RDP",3
10439186,"71e go down rdp",3
10916139,"tite loop à Varennes Beach",3
10346972,"FontaineBleau (horaire) 7 laps",3
10346908,"FontaineBleau (horaire) 5 laps",3
10258201,"SJB - Short Uphill",3
10346946,"FontaineBleau (horaire) 6 laps",3
10310126,"monter la butte de la 87e",3
10310087,"descente de la 87e",3
10469457,"Petite montée du sanctuaire",3
10310133,"Gouin entre St-Jean et 87e",3
10237324,"Sprint Caserne",3
10226630,"Maurice Duplessis au viaduc",3
10469444,"Montée sous voie ferrée Parc Nature",3
10431357,"sur le viaduc du parc nature (autoroute 40)",3
10469466,"petite montée de la 52e Parc Nature",3
10347020,"FontaineBleau (horaire) 8 laps",3
10961865,"Curve de la station d'épuration",3
10905081,"CLM tout croche",3
10961871,"parc des Cageux",3
10226654,"Parc nature de la 40 au ponceau",3
10325041,"De Gaulle en haut vers Grande-Côte",3
10324539,"De Gaulle vers Rang Saint-François",3
10310095,"la traverse du parc Nature",3
10534801,"Paul Albert direction Rang St-Francois",3
10469430,"La boucle du Parc nature sud",3
10185152,"Paul Albert",3
10622821,"Test Vitesse",3
11153275,"dans le champ de la 40",3
10288544,"Lala loop",3
11153264,"dans le champ de la 40 ouest",3
10324310,"Pama loop",3
8109705,"Tour Est Laval",3
10469499,"le long de la Coulée-Grou",3
10185142,"Montée Gagnon to Saint Francois",3
10346477,"Rue de Plaisance / Rue Sylvain Meunier",3
10623568,"Vieux Chemin St-Charles Est",3
10623573,"OLD VERSION - Vieux Chemin St-Charles Ouest",3
10469484,"Longer la 40 dans les bois du parc nature",3
10469512,"Gouin à Gouin via le Parc Nature RDP",3
10347137,"Un tour PMG",3
10349005,"Défi Casse-Tête 2015 - tour",3
10842995,"Le tour de l'île Haynes",3
10290118,"Sprint Louis-Joseph Papineau",3
10348320,"Defi Casse-Tete 2015",3
10347396,"Defi Casse-Tête",3
10250291,"Sprint Céloron - des Liards",3
11073761,"Lap winter race 2015",3
10249873,"Pont le Gardeur",3
10346424,"Boulevard de la pininère O",3
10639232,"Parc de la Coulée",3
10346530,"Boulevard Des Seigneurs / Rue Beauvais",3
10346565,"École Trois-Saisons / Boulevard Des Seigneurs",3
10482772,"Boul de la Rochelle",3
